89005907,,89007507,,89010978,,89011016,,89011048,,89011119,,89011129,,89011448,,89011642,,89011704,,89011745,,89011747,,89012333,,89012486,,89012516,,89074636,,89075417,,89075967,,89077501,,89078230,,89079659,,89090152,,89094273,,89095030,,89504648,,89011098,,89057825,,90005288,,90005942,,90007068,,90010141,,90011903,,90012743,,90013323,,90015258,,90017500,,90020568,,90022088,,92000110,,92000299,,92000362,,92000381,,92000386,,92000694,,92000741,,92000797,,92000812,,92000813,,92000834,,92000882,,92000951,,92000952,,92000963,,92000965,,92000983,,92001063,,92001184,,92001201,,92001232,,92001236,,92001324,,92001341,,92001450,,92001463,,92001468,,92001473,,92001575,,92001726,,92001830,,92001889,,92001944,,92001946,,92002033,,92002072,,92002113,,92002114,,92002117,,92002141,,92002267,,92002347,,92002506,,92002630,,92002636,,92002798,,92002907,,92002916,,92002990,,92003013,,92003033,,92003061,,92003062,,92003112,,92003123,,92003132,,92003161,,92003175,,92003184,,92003184,
140,55,360,8280,7504,23184,0,20,0,0,0,0,1008,2912,0,112,336,672,784,11,0,0,0,255,0,0,8400,27725,1680,1757,0,425,0,366,0,21504,140,991,600,1440,224,224,224,560,420,228,4760,6598,10752,0,0,0,0,687,0,1680,2016,1870,935,140,0,0,0,560,448,37632,18480,6832,3360,76661,17920,1995,0,5842,0,10741,4200,4080,2040,0,0,8736,4480,315,0,0,0,0,0,911,0,12755,2464,0,0,75936,30016,7560,420,2635,595,448,0,0,0,448,112,0,0,1568,560,4928,1680,0,0,12208,6048,37160,10640,1792,896,0,0,896,0,200,0,0,0,14336,0,3960,2520,0,0,3462,0,0,336,0,0,,0,28672,0,0,0,4772,0,12290,4760,0,0,2688,1120,0,0,8873,3024,0,0,0,0,27328,12544,0,0,8064,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4989,0,0,0,0
0,244,360,2609,7504,11256,0,22,0,0,0,0,784,1624,0,229.5,560,952,0,432,0,0,510,1275,0,0,22400,22592.5,7000,9629.5,0,170,0,0,0,10752,0,4962,1440,1260,448,336,112,448,0,762,4900,7483,0,0,0,140,0,925,336,3640,784,1657.5,1530,210,140,2016,1344,392,336,58912,34160,10416,5488,66773.5,43820,2625,1155,9339,0,12894.5,8120,0,0,0,0,14504,11200,367.5,0,140,140,0,0,4102,0,14170,2016,0,0,47152,32256,3360,3360,3187.5,1360,0,0,0,0,616,448,0,0,896,784,2296,1344,630,420,18144,10304,50000,11060,1344,896,4144,4704,896,896,289,0,3528,0,7728,0,4140,3000,0,0,6806,0,8232,5488,37744,25312,0,11200,21504,7728,896,0,5913,0,10127.5,8400,0,0,1176,672,0,0,5686.5,3024,0,0,0,0,11872,7168,4550,0,13440,5376,0,0,0,0,0,0,0,0,10752,10752,0,0,0,0,0,0,1008,0,0,0,0,0,7377.5,0,1568,0,0
0,181.5,4080,400,7728,10154.6667,0,20,0,0,0,0,1344,1754.66667,280,179.666667,448,746.666667,1120,359.5,0,1493.33333,425,538.333333,0,0,17220,22696,6020,5451.66667,0,396.666667,0,0,10752,10752,0,1194,0,1560,0,0,336,224,0,654,7700,6770.66667,0,746.666667,0,233.333333,0,728.666667,336,2090.66667,336,2890,0,0,0,0,0,392,0,52826.6667,35728,9184,6272,61617,34300,2205,1680,10791.6667,0,9569.66667,8120,2720,2040,0,0,14485.3333,11088,157.5,210,140,140,0,0,1069.5,0,14670.3333,7504,0,0,44538.6667,34048,0,0,2663.33333,2975,298.666667,224,0,0,112,0,112,112,1120,896,1642.66667,560,0,0,15829.3333,10976,38833.3333,14000,1120,784,3584,0,746.666667,560,491,0,0,2352,7728,7168,4080,1200,0,0,4023,2128,0,0,0,0,10024,3584,14336,17920,896,896,4909.33333,1540,9053.66667,6160,0,0,1344,1008,0,0,5976.66667,4256,112,0,0,0,13738.6667,0,4153.33333,2380,8960,8960,0,0,0,0,0,252,0,0,10752,10752,0,0,0,0,0,0,0,0,0,0,0,0,6194.66667,0,2338,0,0
700,66,360,566,7840,9576,0,20,0,0,0,0,784,1288,0,249.25,336,672,336,898,1120,1120,425,552.5,0,0,12600,23493,280,4182.33333,0,233.75,0,0,0,0,0,5034,2760,1680,0,112,112,224,0,544.5,3500,6485.25,448,3976,0,280,0,987.5,896,1792,1120,2295,2635,0,0,0,0,420,448,46592,31584,8344,6048,56146.25,54040,1942.5,1050,12324.75,0,8683.25,8260,0,0,0,0,13664,9968,280,0,140,140,0,0,2199.5,672,14997.25,6608,0,0,42280,34832,8925,7140,2762.5,1020,224,224,0,0,420,336,0,0,644,896,2352,1904,0,0,14000,11200,38290,20020,980,784,2240,896,700,560,532.5,0,5600,0,560,560,3760,4680,1680,1344,4531.33333,0,12740,10192,0,0,5376,0,0,0,0,0,5444,1260,6004.25,6160,0,0,1596,1232,0,0,6303.5,4368,112,224,0,0,11620,19712,3185,980,8064,7168,0,0,0,0,196,0,0,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0,8183,0,1701.33333,0,0
280,191,480,552,7728,9228.8,0,23,0,0,600,720,784,1120,0,212.6,560,716.8,448,705.666667,0,0,170,391,0,0,20300,21599,2940,4265.2,0,306,112,238,0,0,980,1087,360,1176,224,224,224,280,280,581.6,1680,6075.8,0,3628.8,0,210,0,895,112,1433.6,1232,1972,2210,0,0,480,0,291.2,336,42940.8,29008,8243.2,6832,47366,22960,2079,1470,7306,0,8923,7140,0,0,0,0,12275.2,5264,210,210,280,280,0,0,2407,448,10924,5824,110,0,39670.4,35056,13104,10920,2873,1275,0,0,0,0,448,0,0,0,918.4,672,2284.8,1904,0,0,13148.8,10304,27640,15960,1075.2,896,3584,0,537.6,448,361.25,560,0,5600,0,0,2736,2280,0,0,3474.2,784,0,0,10080,0,8736,3584,8960,7168,0,0,4505.2,0,5562.2,4620,3584,0,1680,1456,0,0,6337.6,5152,0,0,0,0,10550.4,8960,6216,0,7526.4,6272,0,0,0,0,196,196,0,0,9509.33333,7168,0,0,0,0,0,0,0,0,0,0,0,0,7058,0,3000,0,0
280,175,0,303,7728,8978.66667,0,25,112,130.666667,0,0,896,1120,280,158.166667,672,765.333333,672,614,0,0,850,410.833333,0,0,19740,20007.6667,1820,4421,255,297.5,0,224,0,0,420,2447,1440,1560,224,224,224,261.333333,280,600.666667,9520,5508.5,0,4032,0,420,0,396,896,1176,448,1785,1445,0,0,1120,0,261.333333,336,40954.6667,32592,7597.33333,5600,47046.5,65100,2117.5,1575,5704.16667,0,8912.83333,13860,2380,2040,0,0,12021.3333,5376,210,315,140,140,0,0,1501.5,3696,9104.66667,7952,62,0,36661.3333,31024,0,0,3414.16667,2125,448,0,0,0,354.666667,336,0,0,784,560,2146.66667,1680,0,0,13010.6667,10864,31763.3333,16240,933.333333,560,3136,0,336,336,371.8,700,5376,0,0,0,3528,2880,0,0,3681.33333,3136,0,0,29680,0,4547.2,0,3808,0,0,0,5265.33333,0,6172,8260,3584,3584,1736,2352,0,0,5681,4592,0,0,0,0,12006.4,0,13580,3220,5053.33333,3584,0,0,0,0,0,0,0,0,10752,10752,0,0,0,0,0,0,0,0,0,0,0,0,7037.16667,0,2354.4,0,0
0,589.75,120,308.571429,7056,8704,0,25,112,128,0,0,1232,1344,0,191.857143,672,752,672,607.6,0,896,255,765,0,0,17220,21749.8571,1960,3723.14286,170,352.142857,224,224,0,0,0,788,600,1474.28571,112,112,224,240,0,576.571429,3920,5208.71429,0,15744,0,280,0,628.285714,672,1248,1568,1566.42857,850,140,140,0,0,640,560,36400,30240,6976,7056,45076.8571,26320,1995,525,5579.14286,0,9414.28571,9520,0,,0,0,12464,12432,165,0,210,280,0,0,475,0,9239,6160,98.5,0,35904,31248,4320,3780,3230,2550,240,224,0,0,416,672,112,0,880,784,2144,2128,420,420,11584,11200,30762.8571,21280,976,784,3225.6,2688,336,336,446.666667,140,0,0,0,0,3617.14286,1440,640,560,3191.42857,2576,19712,17248,23968,32256,0,7504,3360,0,0,0,6503.71429,560,7279,7420,3584,0,1568,1568,0,0,5919.14286,7952,0,0,0,0,11872,0,1500,1062,6403.33333,6272,0,0,0,0,0,0,0,0,26473.7143,10752,0,0,0,0,0,0,0,0,0,0,0,0,6709.85714,0,0,0,0
1120,322.4,120,369.25,7056,8526,0,15,0,0,1440,1620,1232,1442,280,245.375,784,798,112,549.333333,896,896,425,860.625,0,0,13300,20895.25,1540,3981.375,510,350.625,224,224,0,0,0,1266,960,1114.28571,0,0,336,294,420,546,2240,4969.75,0,3072,0,140,0,326.5,336,1456,1232,1763.75,2550,140,140,0,0,434,0,34762,26208,7042,7168,45258.625,23240,1785,1575,6023.625,0,10086.2857,4340,2295,2040,0,0,10906,9072,144.375,420,210,140,0,0,663.5,112,9987,9856,53.2,140,35644,31360,0,0,2953.75,1870,112,0,0,0,392,0,112,0,882,784,2142,2016,0,0,10290,8848,29365,17920,924,784,3136,0,336,336,378.571429,0,0,0,0,0,3685.71429,2160,672,672,3252.75,2352,0,0,15680,0,0,0,4662,0,896,896,5029.25,0,7280,7560,5376,0,1554,1344,0,0,2255.14286,2688,0,0,0,0,12124,10752,1785,1540,7056,6272,0,0,0,0,0,0,0,448,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,6125.75,0,1836,0,0
140,219.6,480,705,7056,8362.66667,0,25,0,112,0,0,896,1057.77778,0,150,672,746.666667,0,677.428571,0,1260,0,499.375,0,0,23240,18691.3333,2100,3858.11111,170,425,0,313,0,6520.88889,3220,1336.16667,1080,1133.33333,224,210,224,248.888889,0,471.888889,1400,3965.33333,448,2688,0,280,0,376.888889,336,1219.55556,1232,1511.11111,1700,0,0,0,0,256,336,35205.3333,33040,6981.33333,6384,38394.8889,27300,2006.66667,2100,4961.625,4368,9145,6300,0,0,0,0,12904.8889,14896,186.666667,0,245,0,0,0,1359.77778,1232,9093.22222,8848,60.8888889,0,35479.1111,32592,7466.66667,6720,3078.88889,3060,286.222222,336,0,0,323.555556,112,112,0,597.333333,0,1928.88889,1344,420,0,10826.6667,10640,29102.2222,17780,1008,896,3584,3584,317.333333,336,348.625,0,0,0,9706.66667,0,3093.33333,2400,224,0,3398.88889,784,9582.22222,8624,7466.66667,0,6580,6272,7837,224,0,0,5061.44444,2940,5932.88889,9380,0,0,1344,896,0,0,4936.66667,2240,0,0,336,0,8300.44444,10752,3640,2100,5674.66667,7168,0,0,0,0,0,0,0,0,7168,7168,0,0,0,0,0,0,0,0,0,0,0,0,6432.66667,0,1908.5,0,0
