89005907,,89007507,,89010978,,89011016,,89011048,,89011119,,89011129,,89011448,,89011642,,89011704,,89011745,,89011747,,89012333,,89012486,,89012516,,89074636,,89075417,,89075967,,89077501,,89078230,,89079659,,89090152,,89094273,,89095030,,89504648,,89011098,,89057825,,90005288,,90005942,,90007068,,90010141,,90011903,,90012743,,90013323,,90015258,,90017500,,90020568,,90022088,,92000110,,92000299,,92000362,,92000381,,92000386,,92000694,,92000741,,92000797,,92000812,,92000813,,92000834,,92000882,,92000951,,92000952,,92000963,,92000965,,92000983,,92001063,,92001184,,92001201,,92001232,,92001236,,92001324,,92001341,,92001450,,92001463,,92001468,,92001473,,92001575,,92001726,,92001830,,92001889,,92001944,,92001946,,92002033,,92002072,,92002113,,92002114,,92002117,,92002141,,92002267,,92002347,,92002506,,92002630,,92002636,,92002798,,92002907,,92002916,,92002990,,92003013,,92003033,,92003061,,92003062,,92003112,,92003123,,92003132,,92003161,,92003175,,92003184,,92003184,
140,0,360,0,7504,0,0,0,0,0,0,0,1008,0,0,0,336,0,784,0,0,0,0,0,0,0,8400,0,1680,0,0,0,0,0,0,0,140,0,600,0,224,0,224,0,420,0,4760,0,10752,0,0,0,0,0,0,0,2016,0,935,0,0,0,0,0,448,0,18480,0,3360,0,17920,0,0,0,0,0,4200,0,2040,0,0,0,4480,0,0,0,0,0,0,0,0,0,2464,0,0,0,30016,0,420,0,595,0,0,0,0,0,112,0,0,0,560,0,1680,0,0,0,6048,0,10640,0,896,0,0,0,0,0,0,0,0,0,0,0,2520,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,4760,0,0,0,1120,0,0,0,3024,0,0,0,0,0,12544,0,0,0,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,360,5062562,7504,28155008,0,0,0,0,0,0,784,1411200,0,14280.5,560,6272,0,0,0,0,510,0,0,0,22400,472197181,7000,4092660.5,0,14450,0,0,0,0,0,0,1440,1216800,448,25088,112,0,0,223112,4900,22244450,0,0,0,0,0,693842,336,2765952,784,3934012.5,1530,9800,140,903168,1344,6272,336,112620032,34160,3612672,5488,983062141,43820,88200,1155,99658962,0,32441512.5,8120,0,0,0,0,6830208,11200,5512.5,0,0,140,0,0,0,0,16692642,2016,0,0,443781632,32256,0,3360,610512.5,1360,0,0,0,0,56448,448,0,0,25088,784,1812608,1344,88200,420,13271552,10304,308512800,11060,401408,896,627200,4704,0,896,0,0,2765952,0,0,0,7840800,3000,0,0,0,0,15059072,5488,309109248,25312,11596928,11200,0,7728,0,0,28322,0,38799240.5,8400,0,0,508032,672,0,0,14177812.5,3024,0,0,0,0,44255232,7168,10672200,0,0,5376,0,0,0,0,0,0,0,0,0,10752,0,0,0,0,0,0,0,0,0,0,0,0,12445060.5,0,0,0,0
0,544.5,4080,76800,7728,17666133.3,0,0,0,0,0,0,1344,656469.333,280,5602.33333,448,79445.3333,1120,122512.5,0,418133.333,425,118008.333,0,0,17220,218388079,6020,8309908.33,0,60208.3333,0,0,10752,0,0,0,0,1051200,0,0,336,0,0,27648,7700,16645157.3,0,104533.333,0,6533.33333,0,462561.333,336,1559637.33,336,960925,0,0,0,0,0,56448,0,259815509,35728,9081856,6272,618232039,34300,628425,1680,33744496.3,0,33111576.3,8120,1387200,2040,0,0,19347029.3,11088,5512.5,210,0,140,0,0,388080.5,0,18573032.3,7504,0,0,330162261,34048,0,0,2379433.33,2975,16725.3333,224,0,0,0,0,0,112,150528,896,3516501.33,560,0,0,25819733.3,10976,809275733,14000,338688,784,10436608,0,104533.333,560,45387,0,0,2352,0,7168,2764800,1200,0,0,6062329,2128,0,0,0,0,6422528,3584,0,17920,0,896,7012437.33,1540,26855632.3,6160,0,0,338688,1008,0,0,16759489.3,4256,0,0,0,0,26760533.3,0,15137733.3,2380,0,8960,0,0,0,0,0,252,0,0,0,10752,0,0,0,0,0,0,0,0,0,0,0,0,32485461.3,0,392,0,0
700,0,360,113424,7840,12054784,0,0,0,0,0,0,784,422314.667,0,1864.25,336,100352,336,0,1120,0,425,142091.667,0,0,12600,109705995,280,16106214.3,0,6622.91667,0,0,0,0,0,0,2760,748800,0,0,112,37632,0,32121,3500,6801428.25,448,1241856,0,0,0,147809,896,610474.667,1120,845325,2635,0,0,0,0,19861.3333,448,233000619,31584,7714560,6048,564370830,54040,782775,1050,30458564.3,0,22249124.3,8260,0,0,0,0,19050154.7,9968,47775,0,0,140,0,0,3324749.67,672,41745258.3,6608,0,0,247371861,34832,12744900,7140,2526341.67,1020,0,224,0,0,28224,336,0,0,53312,896,802816,1904,0,0,26317312,11200,741815600,20020,153664,784,3612672,896,78400,560,41686.3333,0,0,0,0,560,2654400,4680,451584,1344,3880581.33,0,25969216,10192,0,0,19719168,0,0,0,0,0,12373064,1260,6264956.25,6160,0,0,529984,1232,0,0,8514894.33,4368,0,224,0,0,28302400,19712,9216900,980,3211264,7168,0,0,0,0,0,0,780.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40806544,0,261.333333,0,0
280,2178,480,25920,7728,11262003.2,0,0,0,0,600,72000,784,319872,0,14622.8,560,79027.2,448,609184.333,0,0,170,96092.5,0,0,20300,140969183,2940,4944265.2,0,20230,112,19208,0,0,980,22898,360,874080,224,0,224,20906.6667,280,19800.8,1680,9378060.2,0,2644275.2,0,9800,0,158129,112,661068.8,1232,449395,2210,0,0,0,0,10035.2,336,186288435,29008,9549747.2,6832,764005343,22960,1407892.5,1470,32578248,0,26197508,7140,0,0,0,0,18393267.2,5264,5512.5,210,0,280,0,0,1695124.5,448,8156736,5824,0,0,174257485,35056,23849280,10920,2772232.5,1275,0,0,0,0,100352,0,0,0,109132.8,672,725043.2,1904,0,0,21930675.2,10304,799655200,15960,160563.2,896,0,0,40140.8,448,20880.25,560,0,5600,0,0,3502080,2280,0,0,4645621.2,784,0,0,0,0,2431027.2,3584,16056320,7168,0,0,9737529.2,0,3953815.2,4620,0,0,344960,1456,0,0,5849904.8,5152,0,0,0,0,12646860.8,8960,15127280,0,7867596.8,6272,0,0,0,0,0,196,968.488889,0,16445525.3,7168,0,0,0,0,0,0,0,0,0,0,0,0,21403805,0,774400,0,0
280,27108,0,15876,7728,9385002.67,0,0,112,2090.66667,0,0,896,301056,280,10770.5667,672,77354.6667,672,73008,0,0,850,93684.1667,0,0,19740,76156072.7,1820,4112935.2,255,5057.5,0,0,0,0,420,8217458,1440,223200,224,0,224,13380.2667,280,69804.2667,9520,6776038.3,0,11640832,0,0,0,92491.2,896,495488,448,223975,1445,0,0,0,0,13380.2667,336,198665182,32592,7101994.67,5600,654120250,65100,1655587.5,1575,10626875.4,0,15073092.6,13860,693600,2040,0,0,15146461.9,5376,17640,315,0,140,0,0,2011665.1,3696,22581764.3,7952,4608,0,168700075,31024,0,0,1830574.17,2125,0,0,0,0,47249.0667,336,0,0,115404.8,560,674449.067,1680,0,0,18090538.7,10864,469875267,16240,204049.067,560,401408,0,0,336,15708.2,700,100352,0,0,0,3057120,2880,0,0,891807.067,3136,0,0,39814656,0,0,0,0,0,0,0,14203181.5,0,3801505.6,8260,0,3584,415206.4,2352,0,0,2184452,4592,0,0,0,0,7867596.8,0,0,3220,13466628.3,3584,0,0,0,0,0,0,4301564.02,0,0,10752,0,0,0,0,0,0,0,0,0,0,0,0,25169920.2,0,76.8,0,0
0,418046.917,120,8914.28571,7056,7801173.33,0,0,112,1792,0,0,1232,296874.667,0,3889.14286,672,69888,672,178104.8,0,0,255,125233.333,0,0,17220,49863421.5,1960,1173034.14,170,32340.4762,224,0,0,0,0,0,600,329828.571,112,0,224,5973.33333,0,147362.286,3920,5994697.57,0,32208213.3,0,0,0,436.571429,672,369749.333,1568,315147.619,850,0,140,0,0,111701.333,560,143628800,30240,6254080,7056,561544233,26320,1422225,525,9778189.14,0,15128660.2,9520,0,,0,0,16130389.3,12432,6825,0,19600,280,0,0,34804,0,21946401.3,6160,5862.33333,0,137548544,31248,2041200,3780,1464266.67,2550,10154.6667,224,0,0,19712,672,0,0,177408,784,553728,2128,0,420,11008853.3,11200,472314990,21280,132608,784,240844.8,2688,0,336,25226.6667,140,0,0,0,0,2181257.14,1440,44800,560,1113132.95,2576,42499072,17248,137381888,32256,0,7504,0,0,0,0,26880961.6,560,7313056.33,7420,0,0,179797.333,1568,0,0,4244850.48,7952,0,0,0,0,6272000,0,435866.667,1062,115356.267,6272,0,0,0,0,0,0,9694267.13,0,525126126,10752,0,0,0,0,0,0,0,0,0,0,0,0,20834069.1,0,0,0,0
1120,55986.8,120,18101.6429,7056,7395360,0,0,0,0,1440,259200,1232,352800,280,10607.4107,784,51744,112,37818.6667,896,0,425,83474.5536,0,0,13300,73166689.9,1540,1952604.84,510,11224.5536,224,0,0,0,0,2910675,960,133028.571,0,0,336,6944,420,108923.429,2240,5486586.5,0,1287253.33,0,0,0,16322,336,401408,1232,300869.643,2550,0,140,0,0,116256,0,104491296,26208,4911648,7168,666467711,23240,1408050,1575,13858752.6,0,12701860.2,4340,520200,2040,0,0,16170784,9072,2953.125,420,9800,140,0,0,319593.714,112,13359741.7,9856,6771.2,140,131954816,31360,0,0,1027498.21,1870,0,0,0,0,68992,0,0,0,94752,784,342048,2016,0,0,10692640,8848,404939400,17920,124544,784,401408,0,0,336,20847.619,0,0,0,0,0,2033828.57,2160,0,672,908344.5,2352,0,0,0,0,27073088,0,1812608,0,0,896,5230971.36,0,8175742.29,7560,6422528,0,413728,1344,0,0,1250034.48,2688,0,0,0,0,7529536,10752,956200,1540,4917248,6272,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22212648.8,0,38.4,0,0
140,12592.8,480,59400,7056,6272000,0,0,0,0,0,0,896,235548.444,0,766.285714,672,50176,0,175595.619,0,254016,0,149531.696,0,0,23240,62813265.3,2100,2620801.11,170,27093.75,0,0,0,3768775.11,3220,2171029.37,1080,360400,224,1568,224,5575.11111,0,26554.6111,1400,3245666.5,448,2399040,0,0,0,51185.1111,336,230321.778,1232,557729.861,1700,0,0,0,0,15530.6667,336,75264000,33040,3891776,6384,358656428,27300,1365568.75,2100,7849782.27,4368,18898167.7,6300,0,0,0,0,20555783.1,14896,7656.25,0,17966.6667,0,0,0,1179147.44,1232,15222668.2,8848,2683.11111,0,115190855,32592,5017600,6720,868404.861,3060,12892.4444,336,0,0,39025.7778,112,0,0,128785.067,0,570055.111,1344,0,0,9345280,10640,451422844,17780,65856,896,0,3584,2090.66667,336,26755.125,0,0,0,9834496,0,2386000,2400,0,0,876605.111,784,8263708.44,8624,35390805.3,0,0,6272,10456136,224,0,0,11656318.3,2940,7135445.61,9380,0,0,235200,896,0,0,2636766.75,2240,0,0,0,0,27598193.8,10752,12632200,2100,15855616,7168,0,0,0,0,0,0,0,0,0,7168,0,0,0,0,0,0,0,0,0,0,0,0,21997380.3,0,459042,0,0
